,RECHARGE_VALUE,MIN_RECHARGE_AVG,P2_MADE_CALLS_DURATION,P2_PERC_DAYS_SOCIAL_NETWORK_OTT,PERC_SOCIAL_NETWORK_SESSIONS_IN_P1,PERC_INTERNET_SESSIONS_IN_P1,PERC_RECEIVED_CALLS_DURATION_IN_P2,PERC_P4_RECEIVED_CALLS_DURATION_BY_TOTAL,P23_PERC_DAYS_MADE_CALLS_OTT,WEEKDAY_PERC_INTERNET_MB,WEEKEND_HOLYDAY_PERC_SOCIAL_NETWORK_SESSIONS,WEEKEND_HOLYDAY_P14_WHATSAPP_MB_BY_SESSION,AGE_TYPE
5047,400.0,100.0,163.0,72.84,16.0,20.0,58.0,9.0,83.53,44.14,34.61,0.03,8
5048,150.0,50.0,268.0,80.0,8.0,9.0,42.0,7.0,58.97,60.87,21.58,0.01,3
5049,550.0,50.0,288.0,100.0,22.0,21.0,39.0,8.0,26.74,1.74,21.3,3.03,2
5050,520.0,42.5,173.0,90.91,10.0,11.0,58.0,5.0,68.29,48.56,22.9,0.1,5
5051,470.0,42.5,215.0,98.78,22.0,24.0,48.0,3.0,35.37,6.75,25.31,0.04,3
5052,400.0,100.0,564.0,100.0,20.0,24.0,41.0,8.0,73.56,22.66,21.35,0.0,4
5053,500.0,66.67,233.0,97.7,25.0,24.0,36.0,10.0,56.32,32.8,22.6,0.06,9
5054,790.0,42.5,442.0,93.02,15.0,16.0,54.0,5.0,93.1,17.2,24.64,0.11,4
5055,340.0,20.0,121.0,80.85,20.0,20.0,29.0,8.0,40.68,12.13,24.61,1.33,3
5056,400.0,100.0,62.0,0.0,0.0,0.0,31.0,11.0,94.67,0.0,0.0,0.0,9
5057,370.0,60.0,246.0,100.0,25.0,21.0,43.0,6.0,65.52,85.25,12.34,0.13,6
5058,100.0,50.0,2642.0,97.47,26.0,20.0,33.0,4.0,27.38,14.2,12.83,0.03,8
5059,200.0,100.0,12.0,0.0,0.0,0.0,32.0,9.0,40.0,0.0,0.0,0.0,10
5060,30.0,30.0,132.0,0.0,0.0,0.0,50.0,4.0,40.54,0.0,0.0,0.0,9
5061,400.0,200.0,18.0,100.0,19.0,18.0,52.0,9.0,2.56,86.64,16.28,0.5,4
5062,50.0,20.0,783.0,90.0,9.0,8.0,39.0,3.0,5.0,16.12,16.8,0.01,6
5063,90.0,30.0,314.0,12.5,0.0,0.0,30.0,4.0,58.33,72.57,0.0,0.0,3
5064,500.0,50.0,168.0,100.0,20.0,22.0,46.0,7.0,67.9,15.33,24.92,0.05,4
5065,480.0,43.33,466.0,53.42,7.0,8.0,40.0,6.0,96.25,54.27,17.93,0.24,9
5066,400.0,100.0,1072.0,71.05,11.0,10.0,48.0,4.0,84.34,49.79,23.33,0.22,8
5067,380.0,46.67,46.0,100.0,12.0,11.0,17.0,25.0,7.06,8.03,21.53,0.78,5
5068,250.0,50.0,543.0,98.85,12.0,10.0,40.0,6.0,66.67,59.36,17.57,0.39,3
5069,270.0,56.67,132.0,89.47,13.0,13.0,42.0,8.0,100.0,10.62,19.84,0.03,6
5070,140.0,20.0,63.0,97.06,21.0,22.0,41.0,15.0,23.08,99.53,14.81,0.0,6
5071,400.0,100.0,2.0,82.93,24.0,18.0,60.0,17.0,44.68,76.91,9.95,0.01,10
5072,230.0,43.33,175.0,5.56,0.0,0.0,49.0,5.0,59.26,95.59,0.0,0.0,10
5073,180.0,10.0,37.0,10.53,12.0,11.0,56.0,7.0,26.67,83.62,16.67,0.0,6
5074,20.0,20.0,155.0,100.0,9.0,7.0,40.0,4.0,0.0,0.35,18.84,0.28,6
5075,780.0,45.0,128.0,98.85,17.0,17.0,36.0,8.0,57.47,19.74,21.14,0.51,4
5076,300.0,100.0,12.0,93.1,40.0,28.0,35.0,22.0,11.94,18.38,46.84,0.02,4
5077,64.3636058906168,43.9904632101789,15.0,83.33,14.0,13.0,61.0,7.0,0.0,0.0,15.79,0.0,8
5078,500.0,100.0,402.0,98.85,23.0,24.0,45.0,4.0,54.02,15.46,23.12,0.12,4
5079,300.0,50.0,2.0,66.67,19.0,22.0,13.0,16.0,30.95,95.36,11.76,0.04,4
5080,450.0,50.0,260.0,100.0,23.0,23.0,24.0,5.0,18.52,12.57,21.09,0.13,3
5081,480.0,65.0,1758.0,98.72,9.0,10.0,33.0,2.0,51.85,24.35,28.15,0.03,5
5082,140.0,20.0,403.0,0.0,0.0,0.0,43.0,9.0,0.0,0.0,0.0,0.0,4
5083,520.0,73.33,175.0,96.47,7.0,4.0,57.0,7.0,72.09,61.35,25.94,0.05,9
5084,470.0,56.67,105.0,85.42,11.0,11.0,54.0,9.0,29.09,39.6,23.55,0.11,3
5085,500.0,100.0,99.0,100.0,25.0,25.0,38.0,6.0,72.41,52.06,24.8,0.79,9
5086,-172.61390332305803,-22.1111658810764,850.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,6
5087,100.0,100.0,160.0,100.0,22.0,21.0,45.0,4.0,22.22,69.25,18.05,0.0,10
5088,400.0,100.0,70.0,42.86,12.0,11.0,34.0,17.0,78.57,4.01,22.61,0.06,6
5089,50.0,50.0,14.0,88.89,12.0,13.0,34.0,29.0,20.0,25.39,22.68,0.92,5
5090,290.0,20.0,124.0,9.68,45.0,48.0,44.0,6.0,77.78,79.65,16.67,0.0,8
5091,550.0,50.0,11.0,100.0,21.0,21.0,30.0,5.0,37.78,3.45,20.39,0.08,6
5092,130.0,65.0,0.0,100.0,15.0,44.0,18.0,22.0,10.0,55.61,16.37,0.05,9
5093,233.228422836787,72.6566841983217,22.0,100.0,9.0,8.0,38.0,13.0,0.0,8.98,15.05,0.01,2
5094,70.0,20.0,81.0,100.0,21.0,22.0,40.0,10.0,2.6,1.27,19.14,0.0,3
5095,-162.74475017649098,9.45999180784325,116.0,100.0,27.0,27.0,48.0,4.0,0.0,8.52,15.56,0.0,3
5096,240.0,12.0,364.0,86.11,1.0,1.0,57.0,4.0,14.58,85.53,23.46,0.02,7
5097,1080.0,42.22,136.0,98.84,20.0,21.0,33.0,9.0,73.56,10.45,24.91,0.12,8
5098,400.0,50.0,111.0,78.33,25.0,22.0,46.0,7.0,61.97,40.98,19.43,0.02,7
5099,-197.207390370877,4.6577082709983895,1.0,0.0,0.0,0.0,75.0,0.0,100.0,0.0,0.0,-0.5257653527447079,9
5100,400.0,100.0,189.0,5.19,19.0,29.0,72.0,4.0,79.27,63.27,19.05,0.66,8
5101,500.0,100.0,240.0,100.0,18.0,23.0,44.0,9.0,70.11,15.47,18.55,0.65,8
5102,450.0,75.0,485.0,100.0,17.0,17.0,43.0,6.0,93.1,17.24,17.06,0.0,10
5103,-1.57623385541552,40.5016771177391,0.0,83.33,11.0,11.0,0.0,0.0,0.0,0.0,16.67,0.0,5
5104,320.0,30.0,89.0,0.0,0.0,0.0,43.0,10.0,58.33,0.0,0.0,0.0,7
5105,440.0,60.0,353.0,97.44,8.0,10.0,42.0,6.0,58.33,24.87,20.26,0.11,4
5106,30.0,30.0,121.0,85.0,25.0,24.0,24.0,10.0,6.52,61.39,16.51,0.0,9
5107,80.0,10.0,45.0,89.66,19.0,16.0,40.0,8.0,16.67,27.86,14.08,1.42,6
5108,250.0,50.0,74.0,100.0,24.0,25.0,32.0,12.0,29.07,5.12,20.88,0.54,2
5109,550.0,50.0,133.0,95.35,18.0,18.0,50.0,8.0,56.32,7.61,23.67,0.99,4
5110,1000.0,100.0,11.0,100.0,31.0,30.0,25.0,10.0,20.24,11.66,24.94,0.56,3
5111,163.674572468236,77.066091034189,81.0,93.18,21.0,21.0,48.0,8.0,3.85,50.85,16.29,0.0,7
5112,490.0,50.0,16.0,96.55,26.0,29.0,14.0,4.0,29.73,46.24,21.74,0.63,8
5113,670.0,90.0,396.0,98.81,23.0,25.0,39.0,8.0,74.71,15.34,23.2,0.09,6
5114,500.0,30.0,413.0,30.43,16.0,14.0,51.0,6.0,74.36,8.32,20.0,0.0,7
5115,20.0,20.0,677.0,92.45,22.0,23.0,37.0,3.0,1.43,0.51,14.99,0.0,6
5116,200.0,15.0,549.0,2.7,12.0,13.0,61.0,5.0,70.0,100.0,15.0,0.0,10
5117,200.0,50.0,80.0,63.64,8.0,10.0,33.0,2.0,42.11,99.56,20.0,0.0,4
5118,120.0,20.0,105.0,40.74,15.0,16.0,63.0,8.0,38.24,100.0,16.28,0.0,6
5119,650.0,20.0,730.0,40.0,10.0,10.0,32.0,6.0,85.54,48.13,24.55,5.33,9
5120,109.988918669895,25.8961088073488,53.0,100.0,25.0,26.0,55.0,6.0,0.0,91.18,15.63,0.0,7
5121,350.0,60.0,334.0,78.79,23.0,23.0,25.0,6.0,64.94,18.31,25.35,0.0,3
5122,60.0,20.0,10.0,100.0,34.0,32.0,36.0,16.0,5.71,96.84,14.04,0.0,8
5123,350.0,31.67,549.0,16.67,17.0,16.0,43.0,5.0,79.63,79.85,16.67,0.0,3
5124,90.0,10.0,95.0,100.0,24.0,22.0,46.0,11.0,4.6,6.03,15.84,0.02,4
5125,140.568675748368,57.850329792680505,249.0,94.74,9.0,7.0,54.0,5.0,8.33,18.51,16.67,0.0,5
5126,300.0,100.0,127.0,85.71,17.0,17.0,41.0,7.0,74.42,11.29,29.74,0.42,3
5127,300.0,100.0,460.0,84.06,25.0,25.0,33.0,9.0,53.33,27.25,22.03,0.27,5
5128,500.0,100.0,665.0,27.06,16.0,19.0,40.0,3.0,98.85,78.94,14.42,0.41,5
5129,400.0,100.0,620.0,91.03,20.0,20.0,46.0,2.0,75.61,7.93,23.38,0.23,8
5130,410.0,42.0,7.0,96.43,19.0,20.0,43.0,20.0,17.24,3.98,19.72,0.24,4
5131,500.0,50.0,367.0,92.19,26.0,17.0,63.0,6.0,93.85,22.35,10.08,1.25,9
5132,1380.0,75.0,789.0,100.0,22.0,22.0,47.0,5.0,89.66,18.47,23.34,0.4,5
5133,700.0,13.75,106.0,100.0,22.0,22.0,20.0,17.0,36.78,1.7,17.03,9.86,2
5134,150.0,37.5,18.0,50.0,11.0,12.0,10.0,13.0,47.37,12.97,26.88,0.12,3
5135,160.0,30.0,137.0,53.57,20.0,20.0,34.0,12.0,15.69,37.45,29.41,0.02,4
5136,60.0,30.0,3.0,8.33,10.0,10.0,23.0,2.0,33.33,25.41,28.0,0.0,3
5137,590.0,42.0,711.0,100.0,24.0,23.0,16.0,8.0,70.11,14.9,21.52,0.27,7
5138,350.0,75.0,40.0,62.5,11.0,11.0,64.0,3.0,67.44,71.93,22.71,0.01,10
5139,300.0,50.0,552.0,54.9,22.0,20.0,39.0,8.0,75.0,8.62,23.36,0.32,3
5140,180.0,60.0,187.0,96.15,9.0,8.0,45.0,5.0,25.0,3.22,24.48,0.4,3
5141,170.0,30.0,48.0,0.0,0.0,0.0,36.0,13.0,16.0,0.0,0.0,0.0,10
5142,400.0,200.0,777.0,100.0,24.0,22.0,54.0,3.0,48.84,33.24,19.84,0.29,8
5143,30.0,30.0,3.0,100.0,20.0,19.0,29.0,12.0,2.33,52.89,15.94,0.0,5
5144,450.0,50.0,526.0,48.44,13.0,13.0,41.0,8.0,86.49,26.13,23.38,0.08,7
5145,310.0,30.0,26.0,100.0,20.0,20.0,47.0,8.0,23.26,12.66,26.06,1.67,2
5146,320.0,56.67,425.0,100.0,23.0,24.0,40.0,5.0,55.29,36.64,24.2,0.68,5
5147,50.0,50.0,358.65268894699994,-16.8192545076228,0.0,0.0,0.0,0.0,100.0,-8.962360914324911,0.0,0.0,10
5148,50.0,50.0,94.0,100.0,13.0,14.0,51.0,7.0,70.37,15.07,16.3,0.08,7
5149,3900.0,220.0,279.0,100.0,18.0,25.0,51.0,7.0,75.86,35.28,18.67,0.58,5
5150,50.0,50.0,-5.83240652489589,105.18525471963801,17.944803095984,18.351595028717398,10.0587119929576,19.053799432369498,17.9031713247371,81.39748702901241,24.716407662877604,-1.3160030686642399,5
5151,500.0,100.0,308.0,100.0,24.0,24.0,44.0,8.0,70.49,22.4,25.46,0.58,5
5152,400.0,100.0,387.0,100.0,20.0,22.0,55.0,5.0,94.25,20.05,27.48,0.49,4
5153,330.0,65.0,100.0,67.92,14.0,15.0,55.0,1.0,46.67,31.04,24.0,0.47,7
5154,170.0,16.67,76.0,18.75,12.0,11.0,43.0,8.0,30.43,55.4,26.32,0.01,7
5155,650.0,22.5,259.0,100.0,18.0,18.0,47.0,5.0,34.94,12.9,20.26,0.57,7
5156,220.0,20.0,13.0,90.24,2.0,2.0,48.0,10.0,6.38,76.1,12.5,0.07,3
5157,50.0,50.0,120.0,100.0,16.0,14.0,32.0,8.0,20.0,61.29,16.67,0.0,5
5158,420.0,60.0,687.0,40.54,17.0,17.0,34.0,5.0,88.24,57.79,22.37,0.09,6
5159,300.0,100.0,42.0,91.25,17.0,14.0,51.0,12.0,37.8,33.94,12.8,1.07,6
5160,-91.48719604764909,66.4147681002866,17.0,86.67,23.0,20.0,22.0,4.0,0.0,8.09,16.0,0.0,7
5161,520.0,40.0,96.0,72.13,20.0,17.0,48.0,8.0,43.59,72.64,18.67,0.61,7
5162,720.0,45.0,322.0,94.19,22.0,21.0,41.0,11.0,94.25,15.41,23.01,2.17,8
5163,200.0,50.0,288.0,92.75,18.0,18.0,33.0,20.0,32.43,13.61,22.36,2.18,1
5164,240.0,20.0,130.0,73.53,13.0,14.0,45.0,6.0,28.57,56.14,15.13,0.1,6
5165,430.0,36.67,126.0,81.63,21.0,20.0,65.0,8.0,26.32,38.79,21.74,0.0,4
5166,490.0,30.0,596.0,96.77,20.0,61.0,40.0,2.0,65.22,19.04,22.87,0.13,5
5167,100.0,100.0,43.0,98.51,17.0,18.0,43.0,9.0,23.38,32.06,24.19,0.03,4
5168,530.0,45.0,89.0,98.77,5.0,6.0,50.0,9.0,59.52,68.8,26.04,0.14,4
5169,400.0,100.0,134.0,51.39,12.0,12.0,71.0,5.0,63.16,96.9,21.67,0.02,10
5170,310.0,40.0,243.0,28.07,21.0,20.0,55.0,6.0,53.52,12.81,18.18,0.0,7
5171,670.0,40.0,320.0,91.36,25.0,25.0,44.0,7.0,61.63,37.1,20.17,0.07,8
5172,1370.0,48.33,1265.0,58.14,13.0,15.0,41.0,2.0,97.7,17.02,26.81,1.26,5
5173,450.0,32.5,128.0,98.7,21.0,20.0,26.0,5.0,39.24,16.09,22.36,3.67,2
5174,360.0,20.0,41.0,100.0,24.0,20.0,33.0,14.0,0.0,5.44,9.58,0.83,6
5175,400.0,100.0,111.0,97.5,22.0,22.0,49.0,11.0,39.51,48.57,23.6,0.41,6
5176,400.0,100.0,477.0,81.82,13.0,15.0,49.0,2.0,35.53,80.06,23.85,0.0,10
5177,60.0,20.0,330.0,95.35,23.0,25.0,58.0,1.0,2.17,100.0,16.15,0.0,7
5178,550.0,50.0,929.0,93.9,15.0,15.0,42.0,2.0,67.44,10.95,22.69,0.78,7
5179,450.0,75.0,255.0,89.16,22.0,25.0,46.0,8.0,78.16,97.01,16.01,0.0,3
5180,100.0,100.0,86.0,64.71,16.0,17.0,23.0,7.0,50.0,15.69,23.02,0.0,7
5181,400.0,50.0,192.0,58.14,21.0,22.0,44.0,7.0,42.59,19.47,24.32,0.05,5
5182,140.0,17.5,55.0,100.0,19.0,17.0,45.0,9.0,93.75,19.78,12.18,0.08,7
5183,650.0,50.0,371.0,100.0,19.0,21.0,32.0,6.0,75.86,11.13,23.61,1.74,5
5184,240.0,20.0,69.0,90.48,16.0,16.0,46.0,1.0,36.96,92.23,16.67,0.87,6
5185,610.0,35.0,85.0,87.34,12.0,13.0,46.0,11.0,44.05,36.87,23.98,0.06,4
5186,280.0,26.67,501.0,94.23,5.0,5.0,37.0,6.0,50.79,38.96,22.63,0.18,2
5187,740.0,36.67,506.0,100.0,23.0,23.0,50.0,2.0,100.0,14.08,23.31,0.25,3
5188,580.0,46.0,1732.0,52.31,9.0,12.0,48.0,1.0,72.37,26.08,15.28,0.01,6
5189,450.0,150.0,165.0,90.63,21.0,21.0,24.0,3.0,58.75,28.84,24.76,0.08,4
5190,-181.79425572174802,58.9703184722878,-109.08382180477501,44.5301162009752,0.0,0.0,0.0,33.0,0.0,0.0,10.7850076762281,-0.0574141466008853,7
5191,100.0,20.0,5.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,5
5192,50.0,25.0,84.0,90.91,5.0,5.0,40.0,12.0,8.33,88.46,12.5,0.0,3
5193,536.442445559987,88.907660954605,60.0,53.85,25.0,26.0,48.0,6.0,73.33,9.29,20.41,0.01,3
5194,400.0,50.0,223.0,89.58,21.0,20.0,32.0,13.0,85.71,28.3,18.11,1.09,4
5195,239.327402606074,75.027523850511,18.0,0.0,0.0,0.0,43.0,7.0,0.0,0.0,0.0,0.0,10
5196,300.0,100.0,250.0,56.67,27.0,26.0,58.0,2.0,59.09,69.96,11.63,0.03,10
5197,500.0,100.0,104.0,100.0,10.0,9.0,48.0,5.0,84.88,99.93,14.5,0.0,10
5198,370.0,26.0,11.0,100.0,2.0,1.0,25.0,14.0,0.0,3.82,18.55,1.44,2
5199,200.0,100.0,512.0,79.31,17.0,17.0,35.0,6.0,85.94,53.82,23.25,0.39,8
5200,240.0,20.0,27.0,80.49,12.0,15.0,35.0,4.0,44.93,36.98,11.3,0.13,5
5201,250.0,50.0,89.0,48.44,24.0,23.0,48.0,4.0,68.66,79.18,16.75,0.02,8
5202,20.0,20.0,405.0,0.0,0.0,0.0,40.0,1.0,100.0,0.0,0.0,0.0,8
5203,200.0,10.0,71.0,97.44,8.0,7.0,48.0,6.0,10.71,44.55,19.87,0.04,6
5204,50.0,50.0,12.0,100.0,22.0,22.0,20.0,8.0,46.15,11.67,26.92,0.05,2
5205,120.0,20.0,52.0,94.74,7.0,9.0,38.0,12.0,75.0,7.52,34.68,0.01,3
5206,400.0,100.0,139.0,86.05,29.0,27.0,73.0,2.0,10.64,65.8,17.89,0.09,5
5207,510.0,25.0,171.0,100.0,17.0,18.0,18.0,6.0,23.08,31.56,21.6,0.06,6
5208,200.0,50.0,75.0,0.0,0.0,0.0,62.0,7.0,51.92,0.0,0.0,0.0,9
5209,300.0,50.0,44.0,100.0,15.0,19.0,34.0,12.0,32.53,11.83,28.41,0.13,6
5210,400.0,50.0,196.0,94.37,24.0,22.0,48.0,4.0,48.78,47.65,13.36,0.06,8
5211,550.0,50.0,19.0,94.81,28.0,30.0,27.0,22.0,38.82,70.35,13.64,0.1,10
5212,70.0,20.0,99.0,37.5,30.0,32.0,44.0,10.0,12.5,100.0,15.63,0.0,4
5213,480.0,27.5,252.0,79.01,7.0,7.0,69.0,2.0,51.16,35.23,36.85,0.01,7
5214,400.0,40.0,13.0,91.43,37.0,37.0,85.0,0.0,4.0,13.2,24.4,0.0,9
5215,400.0,75.0,212.0,0.0,0.0,0.0,62.0,1.0,82.19,0.0,0.0,0.0,9
5216,350.0,50.0,23.0,100.0,19.0,20.0,35.0,7.0,40.23,44.93,22.96,0.07,5
5217,100.0,50.0,509.0,85.37,19.0,20.0,57.0,3.0,8.62,41.85,17.26,0.0,10
5218,70.0,35.0,99.0,90.0,19.0,20.0,42.0,8.0,90.0,9.94,11.11,0.21,6
5219,300.0,100.0,99.0,0.0,0.0,0.0,37.0,14.0,90.16,0.0,0.0,0.0,9
5220,200.0,50.0,351.0,91.43,7.0,7.0,35.0,5.0,72.22,13.65,25.93,0.01,5
5221,160.0,30.0,44.0,97.37,18.0,19.0,50.0,3.0,16.28,47.64,19.18,0.04,9
5222,200.0,50.0,1.0,96.0,25.0,24.0,12.0,24.0,3.57,5.59,20.97,0.71,5
5223,220.0,20.0,41.0,89.13,14.0,15.0,36.0,9.0,41.07,40.13,22.37,0.04,8
5224,750.0,50.0,240.0,100.0,19.0,19.0,42.0,17.0,89.66,30.09,14.29,2.32,5
5225,400.0,100.0,98.0,32.79,8.0,9.0,46.0,10.0,75.68,43.72,21.5,0.02,10
5226,150.0,50.0,18.0,77.78,8.0,7.0,34.0,8.0,40.0,62.01,12.66,0.12,4
5227,30.0,30.0,2.0,100.0,57.0,60.0,50.0,0.0,100.0,99.98,19.35,0.0,3
5228,40.0,20.0,85.0,86.96,12.0,15.0,35.0,7.0,6.9,2.61,27.38,0.01,3
5229,150.0,37.5,58.0,100.0,20.0,21.0,31.0,8.0,29.55,22.92,20.37,0.16,3
5230,500.0,100.0,312.0,97.59,24.0,23.0,48.0,6.0,55.42,13.6,21.22,0.15,6
5231,190.0,20.0,107.0,70.83,23.0,23.0,33.0,7.0,39.29,20.62,23.33,1.07,3
5232,690.0,41.43,476.0,96.55,24.0,25.0,36.0,6.0,83.91,7.75,23.39,0.52,3
5233,300.0,100.0,453.0,83.87,13.0,14.0,56.0,1.0,49.32,43.23,24.25,0.2,3
5234,180.0,33.33,325.0,40.0,7.0,7.0,51.0,4.0,24.24,26.7,24.66,0.03,7
5235,50.0,50.0,9.0,100.0,16.0,14.0,65.0,8.0,16.67,42.73,22.37,0.0,7
5236,200.0,50.0,96.0,98.11,26.0,26.0,33.0,11.0,45.45,14.48,22.49,0.0,5
5237,270.0,50.0,50.0,100.0,24.0,22.0,42.0,6.0,65.79,62.2,12.84,0.15,7
5238,300.0,100.0,374.0,50.62,11.0,10.0,58.0,3.0,86.05,94.63,24.09,0.0,8
5239,700.0,100.0,212.0,100.0,16.0,16.0,38.0,7.0,94.25,22.06,31.67,0.98,4
5240,250.0,50.0,435.0,30.95,20.0,17.0,36.0,8.0,82.61,39.79,14.29,0.04,2
5241,50.0,50.0,80.0,11.11,0.0,0.0,60.0,4.0,78.57,94.26,13.64,0.0,7
5242,330.0,14.29,455.0,90.32,18.0,22.0,47.0,6.0,24.66,26.68,16.12,0.05,5
5243,640.0,38.0,12.0,100.0,22.0,26.0,43.0,16.0,27.63,9.96,29.65,2.36,4
5244,166.92145063233602,4.987759627655031,4.0,100.0,21.0,20.0,18.0,9.0,0.0,22.55,16.67,0.0,3
5245,285.54702758494096,36.5515745950722,197.0,100.0,21.0,18.0,46.0,5.0,0.0,90.23,15.96,0.0,2
5246,164.486285149182,-31.362559878087502,0.0,100.0,25.0,25.0,0.0,0.0,0.0,0.0,16.67,0.0,2
5247,270.0,56.67,244.0,89.33,12.0,12.0,61.0,5.0,31.71,60.85,22.36,0.03,10
5248,210.0,16.67,185.0,4.35,0.0,0.0,39.0,12.0,23.33,0.0,0.0,0.0,5
5249,380.0,30.0,20.0,100.0,24.0,26.0,45.0,15.0,0.0,22.5,24.07,1.18,10
5250,400.0,50.0,88.0,73.08,1.0,3.0,35.0,11.0,44.44,60.27,25.71,0.03,6
5251,400.0,50.0,1125.0,98.75,19.0,19.0,46.0,2.0,74.07,76.56,17.26,0.8,6
5252,650.0,40.0,769.0,86.21,17.0,16.0,52.0,3.0,90.8,7.88,23.03,0.1,6
5253,490.0,34.0,322.0,97.26,23.0,21.0,28.0,10.0,53.33,11.22,24.57,1.09,3
5254,168.787106656714,6.96695770237813,88.0,28.57,7.0,5.0,34.0,7.0,7.69,74.73,13.33,0.04,3
5255,600.0,36.67,259.0,92.86,11.0,13.0,35.0,7.0,13.33,6.9,30.63,0.91,2
5256,640.0,35.0,83.0,52.46,10.0,10.0,29.0,10.0,71.95,46.29,24.07,0.79,5
5257,150.0,10.0,31.0,91.84,16.0,15.0,32.0,4.0,8.47,43.84,14.64,0.16,2
5258,400.0,100.0,356.0,100.0,23.0,29.0,63.0,2.0,86.21,27.32,12.15,1.14,7
5259,270.265092695421,73.50428047666571,0.0,100.0,27.0,27.0,50.0,6.0,0.0,0.0,16.67,0.0,5
5260,100.0,100.0,109.0,96.77,13.0,10.0,50.0,8.0,67.74,28.53,14.29,0.22,7
5261,370.0,50.0,60.0,67.35,11.0,12.0,33.0,12.0,49.21,15.59,26.8,0.0,2
5262,400.0,50.0,1.0,100.0,24.0,24.0,24.0,15.0,7.59,14.82,26.46,0.05,2
5263,610.0,20.0,21.0,81.48,1.0,1.0,16.0,11.0,25.97,73.91,20.29,0.03,4
5264,450.0,50.0,111.0,100.0,22.0,22.0,57.0,2.0,10.59,8.42,23.02,0.58,6
5265,470.0,73.33,189.0,63.77,9.0,9.0,41.0,10.0,65.79,16.58,24.02,0.13,4
5266,400.0,100.0,35.0,96.05,9.0,10.0,43.0,17.0,16.87,36.76,22.31,0.08,6
5267,300.0,20.0,668.0,27.78,23.0,24.0,28.0,4.0,63.27,95.25,16.49,0.0,10
5268,250.0,50.0,56.0,0.0,0.0,0.0,51.0,8.0,47.62,0.0,0.0,0.0,8
5269,70.0,10.0,3.0,0.0,0.0,0.0,27.0,12.0,66.67,0.0,0.0,0.0,5
5270,750.0,30.0,185.0,100.0,24.0,22.0,36.0,2.0,19.64,15.2,22.37,0.6,6
5271,540.0,42.5,464.0,0.0,0.0,0.0,41.0,7.0,86.89,0.0,0.0,0.0,9
5272,400.0,100.0,21.0,100.0,9.0,9.0,51.0,13.0,12.35,27.28,22.73,0.02,3
5273,500.0,50.0,36.0,97.5,20.0,19.0,18.0,7.0,34.94,11.46,20.9,0.78,3
5274,400.0,100.0,536.0,32.93,17.0,17.0,45.0,6.0,93.1,61.74,23.43,0.13,10
5275,170.0,25.0,65.0,0.0,0.0,0.0,41.0,11.0,58.7,0.0,0.0,0.0,3
5276,350.0,50.0,335.0,50.0,18.0,17.0,45.0,7.0,71.64,18.61,26.3,0.35,3
5277,600.0,200.0,64.0,100.0,22.0,24.0,37.0,5.0,29.89,68.27,14.3,0.0,10
5278,210.0,30.0,177.0,78.57,23.0,20.0,43.0,5.0,15.09,77.69,12.1,0.06,9
5279,190.99973464799598,42.129063168397295,23.7160451394982,75.7274780131869,0.0,0.0,0.0,0.0,0.0,0.0,8.7759420507386,-1.11361725130305,8
5280,20.0,20.0,63.0,91.67,30.0,28.0,29.0,9.0,2.33,100.0,16.58,0.0,8
5281,250.0,75.0,166.0,90.91,14.0,16.0,53.0,2.0,7.69,37.31,23.86,0.59,7
5282,760.0,50.0,348.0,65.28,3.0,4.0,41.0,3.0,64.71,15.3,24.2,0.07,4
5283,740.0,20.0,2170.0,97.7,22.0,22.0,47.0,4.0,82.76,24.09,20.87,0.15,10
5284,47.024943914561796,39.58450597491271,-152.456636752077,91.32939520246592,0.0,0.0,0.0,0.0,0.0,78.73227793825741,16.67,-0.186565804795858,6
5285,600.0,200.0,168.0,100.0,21.0,21.0,38.0,9.0,52.87,66.58,22.87,0.52,6
5286,160.0,23.33,228.0,58.33,20.0,18.0,50.0,4.0,50.0,9.65,17.56,0.03,3
5287,390.0,30.0,816.0,100.0,24.0,23.0,39.0,5.0,80.46,25.64,23.61,1.65,7
5288,320.0,25.0,146.0,97.78,23.0,22.0,44.0,3.0,71.11,55.84,15.29,0.07,7
5289,400.0,66.67,39.0,100.0,16.0,19.0,30.0,9.0,42.53,30.47,22.56,1.56,3
5290,580.0,63.33,89.0,97.65,26.0,24.0,48.0,4.0,8.14,61.95,15.79,1.21,2
5291,370.0,10.0,49.0,100.0,12.0,10.0,30.0,9.0,60.34,7.6,25.51,0.04,6
5292,300.0,100.0,22.0,100.0,13.0,14.0,34.0,21.0,0.0,29.03,24.51,0.35,2
5293,560.0,40.0,235.0,93.51,16.0,16.0,31.0,9.0,38.27,4.83,23.01,0.98,4
5294,40.0,20.0,53.0,0.0,0.0,0.0,59.0,6.0,12.5,0.0,0.0,0.0,10
5295,320.0,42.5,76.0,100.0,16.0,15.0,21.0,8.0,83.67,2.0,24.06,2.72,2
5296,-416.442495448671,36.1123855425356,23.0,0.0,0.0,0.0,44.0,3.0,0.0,0.0,0.0,0.541070486081934,4
5297,200.0,100.0,55.0,92.31,7.0,4.0,41.0,6.0,28.57,36.12,11.96,0.03,5
5298,350.0,83.33,13.0,66.67,5.0,4.0,30.0,6.0,11.76,70.99,13.89,0.01,6
